title,description,source,date_of_publication,category,author,link
"House Passes Bill To Make Daylight Saving Time Permanent, But Will It Pass The Senate?","The annual ritual of “spring forward, fall back” may soon be a thing of the past. The U.S. House of Representatives has passed a measure to make daylight saving time permanent. The bill would eliminate a practice that many see as inconvenient, but both parties remain divided on the issue, with proponents saying the change… Continue reading House Passes Bill To Make Daylight Saving Time Permanent, But Will It Pass The Senate?",blavity.com,2026-07-15,Politics,Christopher Rhodes,https://blavity.com/house-passes-bill-to-make-daylight-saving-time-permanent
Only 1 Student Enrolled In $3M Anti-‘Woke’ Center At West Virginia University,"A new conservative-focused center at West Virginia University is off to a very, very slow start, with only a single student currently enrolled in classes at the institution. The ideological agenda behind the center and the lack of enrollment have critics complaining about the pricey center being forced upon the university, while conservatives continue to… Continue reading Only 1 Student Enrolled In $3M Anti-‘Woke’ Center At West Virginia University",blavity.com,2026-07-15,Politics,Christopher Rhodes,https://blavity.com/west-virginia-washington-center-only-one-student-enrolled
Florida’s $5.5 Million Trump Airport Rebrand Comes As Black Advocates Criticize DEI Rollbacks,"South Florida’s Palm Beach International Airport has officially been renamed President Donald J. Trump International Airport after a Florida law took effect Thursday. The transition is expected to happen in phases, meaning travelers will see both the airport’s old and new branding throughout the terminal over the next several weeks. While the airport’s new name… Continue reading Florida’s $5.5 Million Trump Airport Rebrand Comes As Black Advocates Criticize DEI Rollbacks",blavity.com,2026-07-14,Politics,Jahaura Michelle,https://blavity.com/floridas-trump-airport-rebrand-come-as-dei-rollbacks-criticized
A Cyclospora Outbreak Is Sweeping The Country – Here’s What To Know,Worried about Cyclospora? Discover how to identify early warning signs of this intestinal illness and simple steps you can take to stay safe.,blavity.com,2026-07-14,Conditions &Amp; Care,"Dr. Diana Rangaves, PharmD",https://blavity.com/cyclospora
What Is Deed Theft? Here’s Why Black Homeowners Are Often Targeted And How To Stay Protected,Owning a home is one of the primary ways many families build generational wealth. But a growing type of fraud known as deed theft is putting that wealth at risk. The issue recently gained renewed attention in New York City after the case of a homeowner who advocates say was fraudulently stripped of her property… Continue reading What Is Deed Theft? Here’s Why Black Homeowners Are Often Targeted And How To Stay Protected,blavity.com,2026-07-13,Politics,Christopher Rhodes,https://blavity.com/what-is-deed-theft-how-to-stay-protected
The Navy’s Aggressive New Beard Policy Is Disproportionately Going To Affect Black Sailors. Here’s Why,"Defense Secretary Pete Hegseth is pressing military leaders to more aggressively enforce the Pentagon’s stricter beard policy after noticing several sailors with beards during a recent visit to a Navy ship. Hegseth’s beard policy aligns with stricter EEO reforms The visit, which took place as tensions between the U.S. and Iran escalated, reportedly left Hegseth… Continue reading The Navy’s Aggressive New Beard Policy Is Disproportionately Going To Affect Black Sailors. Here’s Why",blavity.com,2026-07-13,Politics,Jahaura Michelle,https://blavity.com/new-beard-policy-is-disproportionately-affecting-black-sailors
"Deaths Of Two Black Men Prompt NAACP To Call For DOJ Investigation, Suspension Of Task Force Set By Trump","As the Memphis Safe Task Force continues operating in Memphis, the NAACP is calling on the federal government to investigate the deaths of two Black men following encounters with law enforcement. The civil rights organization is also calling for the task force to be suspended. In a letter addressed to Acting U.S. Attorney General Todd… Continue reading Deaths Of Two Black Men Prompt NAACP To Call For DOJ Investigation, Suspension Of Task Force Set By Trump",blavity.com,2026-07-13,News,Christopher Rhodes,https://blavity.com/black-men-deaths-prompt-naacp-to-call-to-suspend-task-force-trump
"A Judge Just Ruled In Favor Of Black Farmers, Restoring $127M In Funding. Here’s What It Means","Black farmers and the organizations that support them scored an early legal victory after a federal judge ordered the U.S. Department of Agriculture to restore roughly $127 million in grant funding that the Trump administration had canceled as part of its broader effort to eliminate diversity, equity and inclusion initiatives. According to Capital B News,… Continue reading A Judge Just Ruled In Favor Of Black Farmers, Restoring $127M In Funding. Here’s What It Means",blavity.com,2026-07-12,Politics,Maya Boddie,https://blavity.com/judge-just-ruled-in-favor-of-black-farmers-restoring-127m-in-funding
This Black Family Is Moving Its $1 Million Scholarship From UNC Wilmington Over Anti-DEI Changes,"A scholarship at one of North Carolina’s universities is being pulled from the school after the university’s anti-DEI policies sought to prevent the money from being targeted to Black students. As the school’s “equality” changes threaten additional resources for Black and other minority students, a major HBCU may benefit from UNCW’s loss. UNC system targets… Continue reading This Black Family Is Moving Its $1 Million Scholarship From UNC Wilmington Over Anti-DEI Changes",blavity.com,2026-07-12,Politics,Christopher Rhodes,https://blavity.com/upperman-family-moving-scholarship-from-uncw
"Nolan Wells’ Parents Question Death Investigation, Say Phone Data Raises Concerns","Christine and Elmore Wonsley, the grieving parents of Nolan Wells, urged for justice as they stood alongside attorney Ben Crump and the Reverend Al Sharpton during a press conference on Friday.",blavity.com,2026-07-12,News,Tomas Kassahun,https://blavity.com/nolan-wells-parents-question-death-investigation-say-phone-data-raises-concerns
What Trump Voters Say About The Economy Now As His Approval Slips With White Working-Class Voters,"The latest poll numbers from various sources are showing that Donald Trump is getting a growing disapproval rate from white working-class voters, mainly because many of them are concerned with how the President is handling the economy.",blavity.com,2026-07-12,Politics,Tomas Kassahun,https://blavity.com/what-trump-voters-say-about-the-economy-now
"Lindsey Graham Dies At 71, Leaving A Legacy That Reflected The GOP’s Transformation Under Trump","Sen. Lindsey Graham has died. The South Carolina Republican leaves behind a legacy of representing the Palmetto State for decades as a staunch conservative who, after previously opposing Donald Trump’s rise within the GOP, became one of the president’s most loyal allies in Congress. Graham, modern Republican-turned-Trump ally, dies after decades of representing South Carolina… Continue reading Lindsey Graham Dies At 71, Leaving A Legacy That Reflected The GOP’s Transformation Under Trump",blavity.com,2026-07-12,Politics,Christopher Rhodes,https://blavity.com/lindsey-graham-dies-legacy-gop-trump-transformation
Bernie Sanders Calls On Congress To Confront UAE Over Sudan Genocide,"Sen. Bernie Sanders is drawing attention to the yearslong conflict in Sudan that has killed tens of thousands of people and displaced millions. Sanders says the conflict, which has been labeled a genocide, is being funded by a significant U.S. ally in the Middle East, and he is calling on the U.S. government to intervene… Continue reading Bernie Sanders Calls On Congress To Confront UAE Over Sudan Genocide",blavity.com,2026-07-10,Politics,Christopher Rhodes,https://blavity.com/bernie-sanders-calls-on-congress-to-confront-uae-over-sudan-genocide
The Hidden Reason Extreme Heat Is More Dangerous In Many Black Communities,"This month’s heat wave may have subsided, but experts say extreme heat is no longer an occasional occurrence. As temperatures continue to rise across the United States, health experts warn that extreme heat remains the nation’s deadliest weather-related hazard. Researchers also say its dangers are not felt equally. Several reports over the last few years… Continue reading The Hidden Reason Extreme Heat Is More Dangerous In Many Black Communities",blavity.com,2026-07-10,Politics,Maya Boddie,https://blavity.com/extreme-heat-is-more-dangerous-in-many-black-communities
PlaqueBoymax And Emiru Say Authenticity and Competition Continue to Shape Their Careers On And Off ‘Gamerhood’,"For streamers, every opportunity to collaborate introduces new audiences, new creative challenges, and sometimes even a new perspective on their careers. That’s part of what brought creators like Emiru and PlaqueBoymax to Season 5 of Gamerhood, the creator competition series that places internet personalities in a mix of gaming-inspired and real-world challenges.",blavity.com,2026-07-10,Culture,Sharronda Williams,https://blavity.com/plaqueboymax-emiru-authenticity-competition-careers
DOJ Investigates Philadelphia Over Revoked Gun Permits For Black Panther-Inspired Group,The Justice Department is now investigating the city for potentially violating the Second Amendment over its treatment of a group associated with the Black Panthers. DOJ investigates Philadelphia for disarming Black Panther-inspired group An article in The Conversation by two academics is shining a light on an unusual case in Philadelphia. University of Wyoming law… Continue reading DOJ Investigates Philadelphia Over Revoked Gun Permits For Black Panther-Inspired Group,blavity.com,2026-07-09,Politics,Christopher Rhodes,https://blavity.com/doj-investigates-philadelphia-over-gun-permits-for-black-panther-inspired-group
What’s Going On With Mitch McConnell’s Health And What Are The Political Implications,"Former Senate Majority Leader Mitch McConnell has been absent from Congress for nearly a month as he remains hospitalized. The lack of information about the Kentucky Republican’s condition has led to uncertainty for his constituents, political difficulties for congressional Republicans and wild rumors on social media concerning his fate. McConnell hospitalized for weeks after ‘cardiac… Continue reading What’s Going On With Mitch McConnell’s Health And What Are The Political Implications",blavity.com,2026-07-09,Politics,Christopher Rhodes,https://blavity.com/whats-going-on-with-mitch-mcconnells-health
"How Kylian Mbappe Responded To Racist, Inflammatory Comments From A Paraguayan Senator",French superstar Kylian Mbappe is firing back at Paraguayan Senator Celeste Amarilla after she made racist comments following her country's defeat against France in the 2026 FIFA World Cup.,blavity.com,2026-07-09,News,Tomas Kassahun,https://blavity.com/kylian-mbappe-responds-to-racism-from-paraguayan-senator
Nolan Wells’ Disappearance And Death: Everything To Know About Mississippi Teen’s Case,The family of Nolan Xavier is seeking answers and has retained Ben Crump as their attorney after his body was found early Monday morning on Mississippi’s Horn Island. Wells disappeared after celebrating the Fourth of July with friends on the barrier island. Jackson County Sheriff John Ledbetter said a park ranger discovered the body around… Continue reading Nolan Wells’ Disappearance And Death: Everything To Know About Mississippi Teen’s Case,blavity.com,2026-07-08,News,Jahaura Michelle,https://blavity.com/nolan-wells-disappearance-and-death-what-to-know-about-case
Harriet Tubman $20 Bill Plan Dropped Under Trump Admin,"A plan by the U.S. government to honor one of the most prominent figures in Black history appears to be dead. Years after it was announced that a leading figure in the fight against slavery would be honored on U.S. currency, the Trump administration is reversing course. Trump administration drops plan for Harriet Tubman $20… Continue reading Harriet Tubman $20 Bill Plan Dropped Under Trump Admin",blavity.com,2026-07-08,Politics,Christopher Rhodes,https://blavity.com/harriet-tubman-20-bill-plan-dropped-under-trump-admin
Why The NAACP Is Making Its Biggest Midterm Elections Investment Ever,"As the 2026 midterm elections approach, the NAACP is making the largest midterm investment in its 117-year history, announcing a $20 million voter mobilization campaign that leaders say is aimed at protecting Black political power amid ongoing legal battles over voting rights and redistricting. According to NBC News,, the campaign, conducted in partnership with GSSA,… Continue reading Why The NAACP Is Making Its Biggest Midterm Elections Investment Ever",blavity.com,2026-07-08,Politics,Maya Boddie,https://blavity.com/why-the-naacp-is-making-its-biggest-midterm-elections-investment-ever
How Did Lil Keed Die? Understanding The Causes And Effects Of Eosinophilia,"Lil Keed tragically passed away at the age of 24, leaving many fans to wonder what caused his declining health.",blavity.com,2026-07-07,Conditions &Amp; Care,TeeJay Small,https://blavity.com/how-did-lil-keed-die
Dwayne ‘The Rock’ Johnson Opens Up About Terrifying Testicular Cancer Scare,Dwayne Johnson revealed he faced a terrifying testicular cancer scare after finding a lump. Get the details on his diagnosis and recovery.,blavity.com,2026-07-06,Conditions &Amp; Care,"Dr. Diana Rangaves, PharmD",https://blavity.com/dwayne-johnson-testicular-cancer
"Trump-Appointed, First Black Joint Chiefs Chairman Charles Q. Brown Jr. Calls Out Admin’s Military Use In U.S. Cities","Retired general Charles Q. Brown, Jr. is speaking out against Donald Trump's administration for using the military to target American cities.",blavity.com,2026-07-06,Politics,Tomas Kassahun,https://blavity.com/charles-q-brown-jr-calls-out-military-use-us-cities
Trump Claimed He Would Protect ‘Black Jobs.’ So Why Are Some Black Graduates Still Struggling To Find Work?,"“Black jobs” became one of President Donald Trump’s signature campaign talking points during the 2024 election. On the campaign trail and during several presidential debates, Trump repeatedly claimed undocumented immigrants were taking “Black jobs” from Black Americans, arguing that his immigration and economic agenda would help protect employment opportunities for Black workers.",blavity.com,2026-07-06,Politics,Maya Boddie,https://blavity.com/trump-claimed-black-jobs-protected-struggling-to-find-work
Photos Of Black Passengers Surrounded By White Supremacists On D.C. Metro Go Viral,"This weekend’s celebration in Washington, D.C., to mark the 250th anniversary of the founding of the United States has been marked by controversies and mishaps. Adding to the drama surrounding the celebrations, a white supremacist organization used the opportunity to march in the nation’s capital. Images of Patriot Front, and of locals’ reactions to its… Continue reading Photos Of Black Passengers Surrounded By White Supremacists On D.C. Metro Go Viral",blavity.com,2026-07-06,News,Christopher Rhodes,https://blavity.com/black-passengers-surrounded-by-white-supremacist-on-dc-metro-go-viral
Cabo Verde Inspired The World With Historic Performance In The World Cup,"Three weeks ago, Cabo Verde was a mysterious tiny island that was unfamiliar to many people around the world.",blavity.com,2026-07-05,Culture,Tomas Kassahun,https://blavity.com/cabo-verde-inspired-the-world-with-fifa-performance
"NYC Budget Gives Every Public School Kindergartner A $1,000 College Savings Account","New York City’s next budget will provide $1,000 college savings accounts to every public school kindergartner, expanding the NYC Kids RISE program and creating what city leaders say will be the nation’s largest universal college savings initiative. How will students benefit from the $1,000 college savings accounts? The $53 million investment increases the city’s contribution… Continue reading NYC Budget Gives Every Public School Kindergartner A $1,000 College Savings Account",blavity.com,2026-07-02,Politics,Jahaura Michelle,https://blavity.com/nyc-budget-gives-public-school-kindergartners-college-savings-account
"Kamala Harris’ Meetings With Mamdani, Pro-Palestinian Activists Fuel Speculation Of 2028 Presidential Run","As the midterm elections approach, many politicians and pundits are also turning their attention to 2028 and the upcoming presidential campaign. Much of the speculation on the Democratic side has centered on former Vice President Kamala Harris and whether she will make another run for the presidency. Some recent moves by Harris suggest that she… Continue reading Kamala Harris’ Meetings With Mamdani, Pro-Palestinian Activists Fuel Speculation Of 2028 Presidential Run",blavity.com,2026-07-02,Politics,Christopher Rhodes,https://blavity.com/kamala-harris-meetings-with-mamdani-pro-palestinian-activists
Chris Brown Has To Pay $13M After Housekeeper Mauled By Dog: Here’s What To Know About Case,Chris Brown has been ordered to pay nearly $13 million in damages to a woman who worked as his housekeeper after she was mauled by a massive security dog at one of his homes in December 2020. How the jury awarded damages to Maria Avila and her family A California jury ruled Tuesday that Brown… Continue reading Chris Brown Has To Pay $13M After Housekeeper Mauled By Dog: Here’s What To Know About Case,blavity.com,2026-07-02,News,Jahaura Michelle,https://blavity.com/chris-brown-has-to-pay-13m-after-housekeeper-dog-inciden
"Melat Kiros, A Gen Z Democratic Socialist, Could Become One Of Congress’ Youngest Members After Colorado Upset","As the Democratic Party hopes to regain control of Congress in November’s midterm elections, the party is also engaged in an internal competition between its centrists and progressives. In the midst of this primary season, the Democratic Socialists of America has scored several upset victories against more established Democratic candidates.",blavity.com,2026-07-01,Politics,Christopher Rhodes,https://blavity.com/melat-kiros-could-be-one-of-congress-youngest-members
Supreme Court Upholds Certain State Bans On Trans Athletes Competing In Women And Girls’ Sports,"The Supreme Court on Tuesday ruled that states may continue enforcing laws barring transgender girls and women from competing on girls’ and women’s school sports teams, a decision expected to shape transgender athletics policies nationwide. What did the Supreme Court say in its ruling? In a 6-3 decision, the court stated that laws in West… Continue reading Supreme Court Upholds Certain State Bans On Trans Athletes Competing In Women And Girls’ Sports",blavity.com,2026-07-01,Politics,Jahaura Michelle,https://blavity.com/supreme-court-upholds-certain-state-bans-on-trans-athletes
"From Housing To Paychecks, These New State Laws Could Affect Millions Beginning July 1","July 1 marks more than the start of a new month. For many states, it also marks the start of a new fiscal year, when hundreds of newly enacted laws officially take effect. While Congress tends to dominate political headlines, many of the policy changes Americans experience most directly originate in state legislatures. This year,… Continue reading From Housing To Paychecks, These New State Laws Could Affect Millions Beginning July 1",blavity.com,2026-07-01,Politics,Maya Boddie,https://blavity.com/new-state-laws-going-into-effect-july-1
Clarence Thomas And Ketanji Brown Jackson Clash Over Race And Slavery In Birthright Citizenship Opinions,"On the final day of the Supreme Court’s current session, the justices issued a landmark 6-3 ruling affirming birthright citizenship, the legal principle by which children born in the United States are automatically considered U.S. citizens. The ruling rejects an executive order issued by Trump that would have limited citizenship to cases in which at… Continue reading Clarence Thomas And Ketanji Brown Jackson Clash Over Race And Slavery In Birthright Citizenship Opinions",blavity.com,2026-07-01,Politics,Christopher Rhodes,https://blavity.com/birthright-citizenship-clarence-thomas-ketanji-brown-jackson-opinions
New York Residents Were Contacted By Federal Agents After Criticizing ICE,"David Streever said he wanted to express his outrage over U.S. Immigration and Customs Enforcement’s response to a fatal officer-involved shooting in Minnesota. Months later, the Upstate New York resident said that decision resulted in federal agents showing up at his home. The encounter has drawn attention because it comes the same day another New… Continue reading New York Residents Were Contacted By Federal Agents After Criticizing ICE",blavity.com,2026-07-01,Politics,Jahaura Michelle,https://blavity.com/new-york-residents-were-contacted-by-federal-agents-after-criticizing-ice
