bootstrap_iter,pooled_f1_supervised,pooled_f1_hybrid_soft_cv,pooled_f1_diff,pooled_kappa_supervised,pooled_kappa_hybrid_soft_cv,pooled_kappa_diff
878,0.2946415944213427,0.27028584364858893,0.02435575077275376,0.2683011015744967,0.22957065370546084,0.03873044786903587
879,0.32545746260062325,0.2910955702797508,0.034361892320872445,0.30304675766034056,0.24975713748476414,0.053289620175576424
880,0.3722320305443714,0.32072041835354637,0.05151161219082501,0.34851411635823687,0.27879018584504345,0.06972393051319342
881,0.2956289732250315,0.2876649110028332,0.00796406222219831,0.27141736313859,0.24740088906518143,0.024016474073408567
882,0.2920980334748451,0.22781556348028256,0.06428246999456252,0.2683524788388174,0.18929764905963076,0.07905482977918665
883,0.34729962903897993,0.30373020877962986,0.04356942025935007,0.3258129231627421,0.2628992743013664,0.06291364886137568
884,0.30554398450801457,0.2387772679706357,0.06676671653737887,0.28101002024127864,0.197527849739143,0.08348217050213563
885,0.31446856166415926,0.23872708670989534,0.07574147495426392,0.29044305633035405,0.19508654041708126,0.0953565159132728
886,0.3237918330122049,0.25395185045690183,0.06983998255530305,0.29845147656700743,0.21098782862927912,0.08746364793772832
887,0.3638040561290176,0.2815810900562955,0.08222296607272211,0.3388715743022457,0.24010747359089546,0.09876410071135022
888,0.32222007118807944,0.28867177824871293,0.03354829293936651,0.3029591520070375,0.25217847760545653,0.05078067440158096
889,0.26956570371250177,0.2371468065155865,0.032418897196915264,0.24440152506533386,0.19500329851028297,0.049398226555050884
890,0.29625443028448195,0.2319088958889819,0.06434553439550006,0.27231883295826875,0.18912141415955502,0.08319741879871373
891,0.26789805055645244,0.23926876443588796,0.02862928612056448,0.2431918719036661,0.19107274975363753,0.05211912215002856
892,0.28584973292705323,0.2443642185152165,0.04148551441183673,0.2612397176335639,0.20037834601986793,0.06086137161369598
893,0.32766026633983203,0.25239637904588735,0.07526388729394468,0.3046890672641696,0.21213718964639822,0.0925518776177714
894,0.3009464485166466,0.23292222949700828,0.06802421901963832,0.2742852210861193,0.1902515720797029,0.08403364900641641
895,0.31178230955580183,0.23970937894746697,0.07207293060833486,0.28693833675791774,0.20115331133328823,0.08578502542462951
896,0.3339995230693341,0.2728225157605148,0.06117700730881931,0.30783936378105664,0.23248490791361923,0.07535445586743741
897,0.3419855833032085,0.27919992166238333,0.06278566164082516,0.3179450465924769,0.23767479253019613,0.08027025406228078
898,0.3277300615037123,0.25274117636048365,0.07498888514322866,0.30124439554903437,0.20863890940469312,0.09260548614434125
899,0.2990699888488325,0.24539181815963626,0.05367817068919625,0.27312265095394855,0.19996542432025238,0.07315722663369617
900,0.32746022433890637,0.2966800724830704,0.03078015185583599,0.3039859541002945,0.2604539864337558,0.04353196766653872
901,0.2954765235239808,0.27831569872444756,0.017160824799533236,0.26993366873155356,0.23538596066516676,0.034547708066386795
902,0.32026335276351425,0.22487812911774874,0.09538522364576552,0.2937044719602525,0.17784950569474736,0.11585496626550515
903,0.3159532401859767,0.2609835462949528,0.05496969389102391,0.2942498119711082,0.22333578530010245,0.07091402667100577
904,0.2899394846543969,0.2613986798124005,0.028540804841996392,0.2646014190126617,0.21674878649865364,0.047852632514008064
905,0.2768904286860943,0.2767001527603074,0.0001902759257869091,0.24908730550129826,0.23543282546251135,0.013654480038786915
906,0.3351932601632296,0.28062067597335194,0.05457258418987765,0.30944746231275855,0.23922049832723596,0.07022696398552258
907,0.3495701367781332,0.2828374112336699,0.0667327255444633,0.3246341137361588,0.24403015788163535,0.08060395585452346
908,0.2611225112451282,0.2025332452532193,0.05858926599190889,0.2365400647207671,0.15944250584441613,0.07709755887635097
909,0.35634188103310493,0.2663341720803484,0.09000770895275656,0.3322561816276355,0.22416540149067282,0.10809078013696266
910,0.3969182963271417,0.2957531924655036,0.10116510386163813,0.3731974390475318,0.25579352713032727,0.1174039119172045
911,0.29106104129425026,0.25872131892807415,0.032339722366176105,0.26683995771904195,0.21526190227967779,0.05157805543936417
912,0.2812674307810407,0.25309395223947956,0.02817347854156116,0.2572050447327915,0.21443837150226747,0.04276667323052402
913,0.3282481137833436,0.3051356593636473,0.023112454419696338,0.30349098123389384,0.26401042977936295,0.03948055145453089
914,0.29365473128012803,0.24405066527478642,0.04960406600534162,0.2704599276294718,0.20189351200202588,0.06856641562744592
915,0.2714852866869917,0.255702371730034,0.01578291495695766,0.24716562545317633,0.21479896641423585,0.03236665903894048
916,0.2970998740715051,0.2566617779231369,0.04043809614836824,0.2731527455762349,0.21094600249806428,0.062206743078170645
917,0.31239336915807503,0.24398172096508014,0.06841164819299489,0.28679825833312783,0.2035911793553196,0.08320707897780824
918,0.3130922300076497,0.26571248879185577,0.047379741215793914,0.2895035925022841,0.2231707618322669,0.06633283067001719
919,0.3263318627978743,0.2549561549775456,0.0713757078203287,0.3052485358819724,0.2114802425016572,0.09376829338031523
920,0.29520665436788673,0.27972088780882154,0.015485766559065195,0.271308760024309,0.23857904827173093,0.03272971175257805
921,0.3326259039867696,0.26763164193947664,0.06499426204729297,0.31059354304603076,0.22678161070805886,0.0838119323379719
922,0.29034918661582276,0.24500590097150005,0.04534328564432272,0.26675507606315135,0.20501981992054658,0.06173525614260478
923,0.31393067878109315,0.2226212213466257,0.09130945743446744,0.28617804642490874,0.17410192191220164,0.1120761245127071
924,0.2956649266025333,0.2485371595152131,0.047127767087320194,0.27113189870589116,0.20897157794522223,0.062160320760668936
925,0.28588995916711246,0.23022366743271291,0.05566629173439955,0.2640964230920251,0.1921145606918229,0.07198186240020218
926,0.3038456478485764,0.2449653614419275,0.058880286406648885,0.281903447278543,0.20751538390307384,0.07438806337546916
927,0.30722160691075384,0.2811239584553208,0.026097648455433053,0.2838047298857428,0.24026773318485978,0.04353699670088301
928,0.2967047057888692,0.285704464827451,0.011000240961418217,0.2751996155907461,0.24353851072916982,0.031661104861576306
929,0.30014156596733144,0.25278244493183777,0.04735912103549367,0.27731562931609044,0.21183768085449406,0.06547794846159638
930,0.3622050404853746,0.29056499444629,0.07164004603908458,0.33693890932142423,0.25002250043382646,0.08691640888759777
931,0.37461665973026104,0.2762401141397361,0.09837654559052494,0.34978412025642885,0.23058786239813545,0.11919625785829341
932,0.3167261461610243,0.2772132769249826,0.03951286923604169,0.29478616879345115,0.23604522216089924,0.058740946632551916
933,0.30911159474448535,0.31092522903593484,-0.001813634291449484,0.28589853233516627,0.27095488377364446,0.014943648561521805
934,0.2968246906691167,0.2581277643361615,0.038696926332955184,0.27352154487797986,0.2200086888989413,0.05351285597903857
935,0.3226943096497089,0.27147132253257705,0.05122298711713186,0.2970012026245602,0.2314685294369366,0.0655326731876236
936,0.3387240275207708,0.2716355758285648,0.06708845169220601,0.31902046765149583,0.23429408950268782,0.08472637814880801
937,0.3647122788243007,0.2677870080185214,0.09692527080577928,0.34142980078605367,0.22874523209317377,0.1126845686928799
938,0.3087979908176445,0.2543895117916861,0.054408479025958356,0.28555079442110815,0.21327589367190453,0.07227490074920362
939,0.31096560116105776,0.23932795807779728,0.07163764308326048,0.28705574894978453,0.1998287665027667,0.08722698244701782
940,0.3021105458621504,0.2300023431155593,0.0721082027465911,0.27827307204768437,0.18632720448987877,0.0919458675578056
941,0.2751567972504505,0.2560309761311408,0.019125821119309716,0.25105638580540635,0.21611790540126333,0.03493848040414302
942,0.35700784689011145,0.2808544485679151,0.07615339832219636,0.3311484544482932,0.2351662539947994,0.09598220045349382
943,0.3300419816366569,0.2592571065288567,0.07078487510780018,0.3051191760379039,0.21627326660021254,0.08884590943769136
944,0.3190971754474964,0.2835409286807534,0.03555624676674296,0.2945669672947942,0.24129889672845034,0.05326807056634386
945,0.2758886661983972,0.2694214105101037,0.006467255688293483,0.25247956377770664,0.2314986826973744,0.020980881080332248
946,0.30142493818964405,0.2706906035428465,0.030734334646797534,0.2772791513930514,0.22851439352901953,0.048764757864031893
947,0.35386145195147223,0.26919227697915615,0.08466917497231607,0.3282755729047858,0.22368768356082325,0.10458788934396257
948,0.34003959537122574,0.26658092813062606,0.07345866724059968,0.31490256192166755,0.22266337085906002,0.09223919106260753
949,0.26208877475895953,0.23840895831696027,0.023679816441999263,0.23387505099729097,0.19217291798746033,0.04170213300983064
950,0.2733563450383472,0.23852924398966974,0.03482710104867748,0.2513574010166758,0.20059679865075164,0.05076060236592417
951,0.2908666254982105,0.26313242172216156,0.02773420377604896,0.2680160046237017,0.2248077650780516,0.04320823954565006
952,0.3127563089963783,0.26070067217889253,0.05205563681748576,0.2882455578767714,0.2194359206468829,0.06880963722988853
953,0.3491953376757161,0.2630667583556881,0.08612857932002799,0.32421194958971145,0.21995570684763732,0.10425624274207412
954,0.30448970949357945,0.257929638928172,0.04656007056540745,0.28130648630209976,0.21239924982099126,0.0689072364811085
955,0.28659325433671456,0.2352421051865719,0.05135114915014266,0.26381921949294596,0.1916273021648215,0.07219191732812447
956,0.3404541078467156,0.27864091744304864,0.06181319040366695,0.31491726948837223,0.23263826671275634,0.0822790027756159
957,0.28503976917429263,0.2486014138671414,0.03643835530715123,0.2607931276530652,0.2086148186003935,0.052178309052671734
958,0.32766606034280166,0.25039325260036166,0.07727280774244,0.3029921497512118,0.2061835927020888,0.096808557049123
959,0.3254423275366019,0.25078689697487133,0.07465543056173057,0.3020193925861244,0.2094432119377274,0.09257618064839701
960,0.3463732972505308,0.2443657772245039,0.1020075200260269,0.3214068325750352,0.2009781580823643,0.12042867449267092
961,0.2866960388901878,0.2039263713116371,0.0827696675785507,0.2638916608777275,0.1674013915927045,0.09649026928502297
962,0.27713240938722944,0.2580039592425332,0.01912845014469622,0.25271420490851937,0.21845148559017674,0.03426271931834263
963,0.30667457572029183,0.2668866781937925,0.039787897526499305,0.2817733301128904,0.22328999346648698,0.05848333664640343
964,0.3436103345275617,0.2641477789866498,0.07946255554091186,0.32091923032195724,0.2197434738387427,0.10117575648321453
965,0.2926048042409439,0.25429236212849166,0.03831244211245227,0.2677751022424103,0.21127836617576107,0.056496736066649234
966,0.31065733772205184,0.2566617482370025,0.053995589485049345,0.2851842777979458,0.2156035053757504,0.0695807724221954
967,0.296495365970465,0.2606152843867215,0.035880081583743506,0.2723021155574901,0.21978070091672028,0.05252141464076984
968,0.3363108626266521,0.25798907833527135,0.07832178429138076,0.31218300877224703,0.2160146655791701,0.09616834319307693
969,0.3293716035747193,0.25130443399912505,0.07806716957559423,0.3063880817805988,0.21204899928662707,0.09433908249397172
970,0.32161115257276407,0.26572415432707835,0.055886998245685715,0.29552028725094576,0.22063839217501713,0.07488189507592863
971,0.31073098220443085,0.291656564383308,0.019074417821122847,0.28327784431028763,0.24584778635104765,0.03743005795923998
972,0.32333179937346607,0.2677110749715281,0.05562072440193799,0.30154076814885533,0.23164333325061875,0.06989743489823658
973,0.3028963604083096,0.2871868658299097,0.015709494578399874,0.27893483432624216,0.24239849391276597,0.0365363404134762
974,0.27009129637175777,0.23108752826942902,0.03900376810232875,0.24430758303480404,0.18968001415703853,0.054627568877765514
975,0.30792703679900757,0.2699716759711431,0.03795536082786449,0.2840831347219753,0.2280396214409735,0.05604351328100177
976,0.30496020498710597,0.24664760216696618,0.05831260282013978,0.2803395135490722,0.20179668443208965,0.07854282911698257
977,0.3246802026332486,0.2801877381113583,0.04449246452189032,0.30162678291547595,0.2384267496067646,0.06320003330871135
978,0.30322260267912443,0.29431224211016715,0.008910360568957276,0.28155797517980524,0.25905600087733144,0.022501974302473804
979,0.2917425175470335,0.2566462778752223,0.03509623967181119,0.26787728609614103,0.2159238217748316,0.05195346432130943
980,0.34392186956700344,0.29955432812388216,0.04436754144312127,0.32003916957109,0.25689187067267183,0.06314729889841819
981,0.31848180255707215,0.244630538837195,0.07385126371987716,0.2972899048441053,0.20324216154336522,0.09404774330074006
982,0.3122845084775444,0.2583498107719435,0.05393469770560089,0.2902553119233853,0.21910015577581837,0.0711551561475669
983,0.29278240991260684,0.24647276953430752,0.04630964037829932,0.26941146688322054,0.2040026268412787,0.06540884004194183
984,0.2715346230339024,0.2628103747453405,0.008724248288561887,0.24465470542946047,0.22011269540028527,0.024542010029175193
985,0.3221355366077123,0.23040673786299368,0.09172879874471865,0.29874980524305783,0.1867034968884284,0.11204630835462942
986,0.29507034553731104,0.26312897140997105,0.031941374127339994,0.26969872649102644,0.21848233247265925,0.051216394018367195
987,0.2966177603750165,0.26105419667523294,0.035563563699783585,0.2712599289801412,0.21841267019624466,0.05284725878389651
988,0.319917887580268,0.2905292737142635,0.029388613866004498,0.29646277633168994,0.2537444490537519,0.04271832727793806
989,0.3597361270109942,0.2663797943698984,0.09335633264109583,0.33890954540460744,0.22648150631977304,0.1124280390848344
990,0.2806172198621941,0.26111814452729704,0.019499075334897087,0.257914137709198,0.21699049990955688,0.040923637799641144
991,0.3473421532305332,0.28893508628875225,0.05840706694178094,0.32271717635860464,0.24218085945145199,0.08053631690715266
992,0.2812605668637771,0.28550757018526995,-0.004247003321492859,0.2566149274803647,0.23828333664072726,0.018331590839637424
993,0.309094393221631,0.27381561810844557,0.035278775113185445,0.28424692620823033,0.22998998350420105,0.05425694270402928
994,0.2858217532644195,0.27116059259463643,0.014661160669783069,0.2608194924144489,0.23297156247910922,0.027847929935339688
995,0.3112735229084349,0.2636281259992084,0.047645396909226534,0.2877443552511994,0.21972336717094126,0.06802098808025814
996,0.28423465576945284,0.24493386251404528,0.03930079325540756,0.25856492192116004,0.20193108999296233,0.05663383192819771
997,0.34736760961310353,0.2903308877521191,0.05703672186098441,0.3225843761789777,0.2516170448360069,0.07096733134297084
998,0.3574287270078789,0.29178486018927063,0.06564386681860829,0.3334306886676213,0.24698815444394379,0.08644253422367754
999,0.2983160367823929,0.2530950646129732,0.04522097216941967,0.2737532702563007,0.21424770928306192,0.05950556097323878
1000,0.28746770751400696,0.2554732606882946,0.03199444682571234,0.2612170018165742,0.20936101532454496,0.051855986492029243
1001,0.33161466107249604,0.2808813036140127,0.05073335745848334,0.30874071333199243,0.2420487718826,0.06669194144939244
1002,0.34413260395144574,0.24534489399224785,0.09878770995919789,0.3206312110100301,0.20215047256397908,0.11848073844605103
1003,0.29878707103914376,0.26306975809021527,0.03571731294892849,0.274907409681731,0.223120889180442,0.051786520501288985
1004,0.2942300478033494,0.26900834883711205,0.025221698966237327,0.2674500044144741,0.2211851789412937,0.04626482547318039
1005,0.3067594171748268,0.2670466146403064,0.03971280253452042,0.2843326628695212,0.22573754766785215,0.058595115201669046
1006,0.3105432907303882,0.2636819511101711,0.0468613396202171,0.28748178825870807,0.2211623564255778,0.06631943183313027
1007,0.3095842158553793,0.23159593310285903,0.07798828275252029,0.2869085970951473,0.1869225228272164,0.09998607426793094
1008,0.31408695384584895,0.28662650312722887,0.027460450718620077,0.28876279692802503,0.24402371072416112,0.04473908620386391
1009,0.28950357438260665,0.26418176198015997,0.025321812402446686,0.2636597349777027,0.2213811945219511,0.04227854045575158
1010,0.28511181226332716,0.26988326974240795,0.015228542520919208,0.26310619299724886,0.22956939216429834,0.03353680083295052
1011,0.2944273501267662,0.26199203211139666,0.03243531801536953,0.26718674675211723,0.21762737442692126,0.04955937232519597
1012,0.2931559656623324,0.24097008339399434,0.052185882268338035,0.2673712188320805,0.1948057407154392,0.07256547811664127
1013,0.27039344840773283,0.2512912154328367,0.019102232974896105,0.24516884383258486,0.2113503932590159,0.03381845057356897
1014,0.3364920288075873,0.2663304766959217,0.07016155211166558,0.3141349881524205,0.22409395567483353,0.09004103247758699
1015,0.27293702829792155,0.25849654171155334,0.014440486586368206,0.24939422696525498,0.21975770673290887,0.029636520232346114
1016,0.32115259444063793,0.2570524215071131,0.06410017293352482,0.29600203974646644,0.20747534930097178,0.08852669044549466
1017,0.295727370572661,0.2531542292420973,0.042573141330563724,0.2711691072423836,0.21253530240831528,0.0586338048340683
1018,0.32520008938488576,0.2480555393294799,0.07714455005540585,0.3010334059846462,0.2063106852857708,0.09472272069887538
1019,0.37681539691789645,0.2975818573342667,0.07923353958362978,0.35194664183682156,0.2572972742596449,0.09464936757717668
1020,0.3119367331363815,0.27214213164882817,0.039794601487553316,0.28706672709611686,0.22943071393976555,0.05763601315635131
1021,0.3536512360486206,0.27176028855178797,0.08189094749683262,0.33106449247824127,0.23263153960768115,0.09843295287056011
1022,0.2869032456389816,0.2552444706920307,0.03165877494695091,0.2623732940937794,0.21674414129823705,0.04562915279554236
1023,0.35608205753320377,0.2569602043091672,0.09912185322403655,0.3318796832421785,0.2146729579001129,0.11720672534206558
1024,0.3353498820377899,0.2578563440572894,0.07749353798050052,0.3130910874301628,0.21209839783750462,0.10099268959265817
1025,0.29364350600847144,0.263206160743376,0.03043734526509545,0.27034463614740434,0.2224221408609788,0.04792249528642553
1026,0.31649513205704116,0.2189657518050579,0.09752938025198327,0.2928869684215158,0.17485675359512032,0.11803021482639547
1027,0.31567251289525544,0.24921959547446776,0.06645291742078768,0.2894147203029339,0.20775718109445868,0.08165753920847524
1028,0.3367931181955859,0.26164035215741366,0.07515276603817223,0.312821735395247,0.2192183433059352,0.09360339208931179
1029,0.3121000145889321,0.2390835034907534,0.0730165110981787,0.288947658373945,0.19781259721950398,0.091135061154441
1030,0.3395394983416071,0.27239426436751263,0.0671452339740945,0.3160397429315143,0.2300755984045871,0.08596414452692722
1031,0.2934494204428817,0.25344058337643177,0.04000883706644992,0.26996637887479036,0.21252269931941198,0.05744367955537838
1032,0.31291049713066876,0.2794950146135231,0.033415482517145656,0.2890163146702178,0.24012254687046003,0.04889376779975779
1033,0.3183584814760282,0.2624898187821237,0.0558686626939045,0.29130991291181874,0.21430280344159797,0.07700710947022077
1034,0.32649833195203537,0.25873067375588993,0.06776765819614544,0.299811080080881,0.20880675830120576,0.09100432177967521
1035,0.3138214013861179,0.2614661287688623,0.05235527261725559,0.2891681473948387,0.21856579864005618,0.07060234875478252
1036,0.31091470236535984,0.27772736153321,0.03318734083214986,0.2859568697880176,0.23187454588475348,0.05408232390326412
1037,0.32364383576455874,0.2713628631899627,0.05228097257459602,0.2993771408594129,0.2294695634877946,0.06990757737161832
1038,0.3529556278423387,0.27277456349052487,0.08018106435181382,0.3310945107909649,0.2285070535863179,0.10258745720464701
1039,0.3183555544645317,0.25034115594687906,0.06801439851765262,0.2913414467277602,0.20830837197338686,0.08303307475437333
1040,0.3332497915964735,0.27665911401769305,0.056590677578780446,0.3080658216135303,0.2351898849858028,0.07287593662772751
1041,0.3088769425838528,0.2558169016433144,0.0530600409405384,0.2837558044011529,0.2136482679068603,0.07010753649429258
1042,0.35666689335132273,0.25795359084565117,0.09871330250567156,0.33133509281642853,0.21545592329370822,0.11587916952272032
1043,0.28099664090444354,0.234960935423944,0.04603570548049954,0.26058170684708554,0.19746559196728392,0.06311611487980162
1044,0.3325018078661778,0.2686526838641863,0.0638491240019915,0.30903959127332814,0.22283033874546043,0.08620925252786771
1045,0.3029479847808314,0.2624296835155974,0.04051830126523398,0.27649603303973225,0.21692615693019937,0.05956987610953288
1046,0.27451697394615865,0.23600511895811765,0.038511854988040994,0.25112115064855933,0.1947335593964677,0.05638759125209164
1047,0.29714994190568905,0.23939414453766839,0.05775579736802067,0.271291619055081,0.19380189579257992,0.07748972326250106
1048,0.3071938362124057,0.26121394357303973,0.04597989263936597,0.2827170179061185,0.22192392957662888,0.0607930883294896
1049,0.2908423786450678,0.2511849742925828,0.03965740435248499,0.2677198465554309,0.2094591746890671,0.0582606718663638
1050,0.33187217972288674,0.28364463115997124,0.0482275485629155,0.3075398102149559,0.244985169601175,0.06255464061378091
1051,0.3387154764439889,0.28683723913037945,0.051878237313609465,0.3152858900685256,0.24445331412783022,0.07083257594069536
1052,0.3226888117930227,0.24340091891118507,0.07928789288183766,0.3000776519344162,0.2047817071023389,0.09529594483207732
1053,0.2837128680969723,0.23867303147923452,0.045039836617737805,0.25974175448739384,0.20052224505288052,0.05921950943451332
1054,0.3494398499081248,0.21340734931169802,0.1360325005964268,0.3282231550331596,0.16944040767567115,0.15878274735748843
1055,0.34314474932639083,0.22908652469257862,0.11405822463381221,0.3211887721186463,0.18683828935427632,0.13435048276437
1056,0.30143152495105946,0.24623911900254972,0.05519240594850974,0.27773017461336535,0.20678403801775172,0.07094613659561363
1057,0.2968528948701362,0.2590377990474363,0.03781509582269993,0.2699380768736649,0.21436929753226536,0.05556877934139953
1058,0.3170477975658008,0.2450778718431031,0.07196992572269773,0.2954038699836685,0.20232269800167796,0.09308117198199056
1059,0.3173307927149756,0.278461717991507,0.03886907472346862,0.2944213924468807,0.23589871038815818,0.05852268205872252
1060,0.28819375580896317,0.26621294963372993,0.021980806175233236,0.26447159885889066,0.22366456390166353,0.04080703495722712
1061,0.28287745974352346,0.25377139596419973,0.029106063779323732,0.25774368700029265,0.21227212409042545,0.0454715629098672
1062,0.339127146002146,0.262298285667546,0.07682886033460001,0.3148988925486139,0.22310671575446614,0.09179217679414778
1063,0.3721155459001512,0.25139165230112576,0.12072389359902547,0.34718568295411756,0.20584582533311135,0.1413398576210062
1064,0.34154335839577477,0.2962332430743622,0.04531011532141255,0.31828254132010025,0.2555429402586665,0.06273960106143378
1065,0.3547785757846662,0.2677600930694637,0.08701848271520252,0.3274860851564704,0.21988211513356914,0.10760397002290123
1066,0.3264985429484958,0.24856405222694727,0.07793449072154851,0.30128272272655365,0.20246929275248085,0.0988134299740728
1067,0.315546911540044,0.26971206579924256,0.04583484574080143,0.29125167171856403,0.22963643233927444,0.06161523937928959
1068,0.34147337818312906,0.2747970450563414,0.06667633312678767,0.31807942962325386,0.23408563277586342,0.08399379684739045
1069,0.27695787899718444,0.26517683198422554,0.0117810470129589,0.2520786336743611,0.2233816017411234,0.02869703193323772
1070,0.27481316619583884,0.26441684369785307,0.010396322497985777,0.25059371014926013,0.22743503434402584,0.023158675805234286
1071,0.32612632617571213,0.24991107327505335,0.07621525290065878,0.3035807374629703,0.20840094429500983,0.09517979316796049
1072,0.33822739822703846,0.26973004124835526,0.0684973569786832,0.3141382966859477,0.2238947424052961,0.09024355428065162
1073,0.3210895841366936,0.29220763617849055,0.028881947958203036,0.2977641213580866,0.2504506104905503,0.047313510867536324
1074,0.3023007002400476,0.26307624972923016,0.039224450510817466,0.2786923816641812,0.22202520476301285,0.05666717690116835
1075,0.3263152669402669,0.2560260311562659,0.07028923578400104,0.3011472973505307,0.21412481916494402,0.08702247818558667
1076,0.35252420288662356,0.23919652925172868,0.11332767363489488,0.3314261049801456,0.200163187164193,0.13126291781595256
1077,0.3008554342198545,0.269346431719503,0.03150900250035149,0.2739919914932913,0.22355132416913695,0.05044066732415434
1078,0.3475532961175018,0.2941707935717568,0.053382502545745,0.3205418261046214,0.24911662177134664,0.07142520433327476
1079,0.3264860368773732,0.2698650953975718,0.0566209414798014,0.30360774679173624,0.2305760346476769,0.07303171214405935
1080,0.33682531439987423,0.2681317111469133,0.06869360325296092,0.30917541245283575,0.22169792878704137,0.08747748366579439
1081,0.29708672755206256,0.2919668268081621,0.005119900743900452,0.27348922554968147,0.248858680418525,0.024630545131156478
1082,0.3304736950185041,0.2607042256219776,0.0697694693965265,0.306075523744186,0.22190438818535924,0.08417113555882677
1083,0.2859549848480843,0.2536739377219568,0.032281047126127504,0.26043536183707794,0.2089497198010995,0.05148564203597844
1084,0.29525672934815406,0.24040146917900151,0.05485526016915254,0.27035157113940056,0.20037156608902146,0.0699800050503791
1085,0.28034256159955917,0.2699627454348171,0.010379816164742095,0.2541301368193725,0.2271867853762337,0.026943351443138808
1086,0.32340693792821895,0.2824507442982756,0.04095619362994335,0.300074751038816,0.23998797359954038,0.060086777439275596
1087,0.2818647806475102,0.2785411655488954,0.003323615098614785,0.25632113699881187,0.23824501878969578,0.018076118209116088
1088,0.2905175256777541,0.210212330990035,0.08030519468771907,0.26788224894314155,0.1659188680380686,0.10196338090507295
1089,0.33864355183150613,0.272309904754481,0.0663336470770251,0.3132483145852071,0.23157964232358502,0.08166867226162206
1090,0.308574431179663,0.2796025036232417,0.028971927556421306,0.28392850403986647,0.23985513621020127,0.0440733678296652
1091,0.2742387123995088,0.24299821409129987,0.031240498308208936,0.2485493037002704,0.19867273320127662,0.04987657049899377
1092,0.277618098904177,0.2752786747899698,0.002339424114207178,0.2534515261865341,0.23942459457283172,0.014026931613702387
1093,0.3435654728987107,0.25687098644675865,0.08669448645195205,0.31638434149488803,0.20686794010505394,0.1095164013898341
1094,0.27777896982887784,0.2376074392964162,0.04017153053246164,0.25616467452970443,0.19852106888736226,0.057643605642342166
1095,0.316576437813999,0.2693314322793619,0.04724500553463712,0.29229065441144086,0.2301205365077832,0.06217011790365767
1096,0.3149137191442014,0.23662505622104185,0.07828866292315956,0.29123202116425584,0.19406106020744626,0.09717096095680958
1097,0.34268948264345966,0.2569752131602987,0.08571426948316097,0.31749838946082753,0.2129127573695071,0.10458563209132044
1098,0.27776218125387303,0.2313102735441925,0.04645190770968052,0.25231483569391727,0.18628911398159265,0.06602572171232463
1099,0.3099474026736958,0.2585600664724972,0.05138733620119862,0.28583936155939077,0.21387929856431553,0.07196006299507524
1100,0.32146794822449576,0.2826885989048401,0.038779349319655654,0.29851415285881633,0.24223817234014847,0.05627598051866786
1101,0.3329901818814677,0.2513722187416203,0.08161796313984737,0.30816593274997817,0.2055144715587101,0.10265146119126806
1102,0.33023880337321143,0.25001202081292545,0.08022678256028598,0.3080905852240079,0.21078794386851155,0.09730264135549635
1103,0.3579304428703489,0.2815443653640109,0.07638607750633802,0.3355103416439179,0.23750942926660001,0.0980009123773179
1104,0.31607349802057844,0.2869244848033563,0.02914901321722213,0.2897855334272361,0.24377000211706634,0.04601553131016978
1105,0.32860156747868613,0.27657088109282735,0.05203068638585878,0.30441143625968203,0.2350333363533159,0.06937809990636612
1106,0.3115083162410097,0.2715646008986407,0.03994371534236901,0.2860382603445607,0.22866382568896026,0.05737443465560044
1107,0.2550789439408628,0.22005519546183222,0.03502374847903056,0.2305806618681843,0.17936281163161774,0.05121785023656655
1108,0.28884524609338796,0.2841817747865692,0.004663471306818767,0.2637356154431832,0.24274422262242656,0.020991392820756627
1109,0.3152383163512642,0.2514415288408882,0.06379678751037599,0.29178677019284127,0.2111630211746791,0.08062374901816216
1110,0.3621487909005441,0.26934105648767037,0.09280773441287371,0.3372144885229853,0.2238297271607072,0.1133847613622781
1111,0.3168488994356228,0.2575607800128551,0.05928811942276768,0.29238887453652523,0.21808848325262464,0.07430039128390059
1112,0.2932682711343434,0.24038696367143042,0.052881307462912974,0.2687901157437951,0.20109240133101836,0.06769771441277672
1113,0.32494724835569233,0.31038310126562885,0.014564147090063484,0.2983817031755031,0.267915765476971,0.03046593769853212
1114,0.31740937147777776,0.2632777103359558,0.05413166114182194,0.29324837770605694,0.2220195154333855,0.07122886227267144
1115,0.2989614476940329,0.24806305973563275,0.050898387958400126,0.27463197146882845,0.206607123930021,0.06802484753880744
1116,0.3224005129189421,0.268235237420714,0.05416527549822814,0.29402902287108146,0.21955670127538884,0.07447232159569261
1117,0.35128872004962225,0.2842801096020904,0.06700861044753187,0.32610280033957184,0.23966075820787947,0.08644204213169238
1118,0.3192800308488734,0.2792389399504136,0.04004109089845981,0.29491132866248704,0.23891800239972788,0.05599332626275916
1119,0.32245963541784517,0.2572018728967542,0.06525776252109095,0.2957834125909963,0.21491869181416057,0.08086472077683571
1120,0.31210705960705964,0.2550632559636915,0.05704380364336814,0.28873451567940056,0.2135257242603938,0.07520879141900677
1121,0.3024649450241519,0.2423944393129436,0.06007050571120828,0.2788835233631214,0.20103120135194164,0.07785232201117975
1122,0.35903247381112213,0.3244296784558255,0.034602795355296645,0.33516956567039424,0.2822234931732281,0.05294607249716615
1123,0.30907038460264213,0.2614512153214323,0.04761916928120985,0.28696853068073147,0.21900122480217954,0.06796730587855193
